68.302,66.286,68.403,67.232,67.704,63.997,64.48,60.147,64.263,66.093,52.599,52.874,49.405,50.373,49.7,62.97,62.323,61.712,60.508,59.474,105.93,106.12,101.42,102.59,105.91,58.252,63.114,59.783,62.075,58.624,113.03,116.77,114.46,116.09,113.43,54.799,52.108,51.97,53.812,52.955,43.405,37.711,39.788,40.438,42.791,48.984,48.997,47.923,48.469,49.836,97.748,97.293,100.98,97.372,100.46,41.792,43.58,40.845,41.182,45.508
43.368,45.305,41.653,40.712,45.454,77.29,79.847,81.298,79.518,79.542,65.076,65.059,66.699,64.762,68.008,76.701,78.529,80.712,81.876,78.656,98.324,95.482,93.506,96.883,95.937,47.901,42.413,45.183,47.235,47.237,99.243,99.129,99.928,99.607,98.696,27.2,27.565,28.69,30.051,27.084,12.922,13.831,10.853,12.723,13.554,30.4,29.905,32.986,31.808,35.424,81.435,79.05,79.193,82.155,79.204,17.245,21.292,20.381,17.525,20.594
43.518,44.343,41.592,43.995,44.945,52.587,51.744,51.15,51.48,52.66,60.407,58.494,55.785,60.64,60.404,111.7,107.88,108.47,108.17,108.02,79.34,77.921,78.678,76.883,78.864,13.514,14.346,15.028,18.963,13.82,77.746,73.176,76.436,75.841,74.571,59.913,54.309,55.333,54.892,57.423,11.534,14.719,12.877,14.778,13.327,45.676,48.504,48.921,46.826,49.813,107.75,105.28,106.84,108.12,107.18,20.451,17.873,21.609,22.707,19.166
31.162,26.998,29.617,27.714,29.521,29.518,30.832,27.819,26.858,31.958,34.554,34.122,36.762,36.381,37.619,95.629,96.976,93.359,96.203,93.64,95.635,92.401,94.96,93.38,90.054,12.175,11.683,13.831,12.71,13.452,55.214,53.969,52.144,53.1,53.035,55.074,57.664,59.102,60.934,60.046,39.597,37.989,38.901,36.903,36.445,67.173,68.057,67.783,65.611,65.834,102.51,100.97,99.854,100.26,100.27,29.411,29.439,27.85,26.561,27.28
53.006,50,50.697,49.486,53.121,9.5556,10.355,6.347,6.0032,9.6056,63.048,62.307,60.762,62.582,58.022,71.223,74.824,74.497,70.633,71.223,102.57,104.17,102.18,105.11,101.24,31.791,33.247,36.518,36.218,35.558,38.744,40.919,38.983,37.926,39.745,57.399,58.322,60.302,57.37,57.989,67.369,67.637,68.194,66.276,66.632,40.591,43.628,42.421,39.011,39.501,103.4,99.871,103.43,102.97,98.66,51.284,51.328,54.53,52.321,56.308
39.05,39.249,36.9,39.234,37.2,27.604,29.86,25.533,30.762,27.66,81.933,86.022,80.534,81.135,83.343,100.58,104.03,101.97,98.537,103.34,110.63,111.14,115.57,110.79,113.58,47.941,45.649,50.217,49.768,46.401,8.4093,9.758,9.9588,10.681,12.999,91.085,87.025,86.282,90.296,88.072,73.141,69.472,72.445,73.863,73.867,65.015,63.941,66.598,66.798,67.567,112.23,114.4,112.05,112.27,111.27,59.517,56.106,56.802,58.893,59.594
62.802,57.407,61.321,62.066,62.032,13.421,13.096,8.9704,11.917,10.677,53.543,57.158,55.432,54.013,55.076,100.95,96.524,96.786,96.555,98.586,101.72,105.17,103.37,101.2,100.57,63.178,62.146,62.518,62.42,61.213,23.908,26.076,24.158,24.792,24.748,92.697,94.609,94.178,91.795,91.874,85.725,87.42,85.362,88.083,88.819,84.065,89.493,87.459,88.349,88.542,105.52,101.62,105.96,102.27,104.52,29.477,29.436,32.489,30.173,32.818
87.599,84.35,82.981,85.688,86.848,16.544,15.346,15.543,15.995,12.578,27.342,24.229,25.585,25.756,23.692,106.05,110.62,107.65,107.06,108.57,111.14,114.67,116.78,115.73,111.13,83.151,83.38,84.158,86.112,83.59,29.859,27.583,27.483,28.116,25.76,65.515,65.948,62.943,65.635,65.525,60.266,61.313,56.399,56.208,59.085,60.363,62.318,61.939,62.508,60.651,72.968,75.78,74.656,75.248,73.453,47.718,44.556,48.876,46.691,47.554
58.687,54.811,57.123,56.746,58.382,38.355,40.88,36.635,36.591,36.386,5.6236,6.0453,5.3929,5.0908,3.7526,95.899,92.365,90.613,90.815,93.462,110.75,109.4,107.78,109.14,108.79,59.121,58,59.644,58.712,57.822,6.0469,6.4963,8.0616,7.0447,8.394,49.79,51.98,50.858,50.664,50.423,89.572,84.427,86.002,88.423,87.989,34.165,38.697,39.24,38.635,37.98,96.282,96.611,96.402,101.42,100.41,36.657,35.93,36.488,36.77,35.736
87.454,82.302,86.348,88.246,86.466,60.36,63.457,63.64,62.968,60.5,10.542,10.368,10.53,12.808,8.7013,108.39,110.5,108.55,109.04,109.64,86.284,84.896,88.865,85.378,85.024,32.288,34.671,36.052,31.234,34.081,19.239,23.322,19.386,22.761,22.487,33.528,30.64,29.265,31.771,33.835,103.93,101.84,103.9,102.24,104.65,7.6196,4.9105,7.9002,9.3645,7.9011,110.39,111.78,106.53,105.97,109.09,6.0713,7.1947,9.0954,7.0251,11.625
96.88,97.093,94.126,93.578,97.077,33.589,35.912,38.191,33.409,36.952,40.915,40.907,37.916,42.165,37.24,92.487,89.691,88.871,90.327,92.439,58.147,56.536,59.849,59.393,55.475,62.98,60.848,64.901,62.936,62.459,39.562,38.037,39.562,37.39,37.356,52.295,49.648,51.231,51.513,54.811,99.331,100.82,100.18,98.694,101.88,26.185,28.498,28.157,30.269,29.881,114.6,116.08,111.6,116.14,115.86,16.552,15.004,18.71,19.137,17.979
66.075,68.123,66.936,64.986,70.604,60.684,63.708,63.191,61.11,64.671,9.7322,9.124,10.37,9.5795,11.608,79.602,82.663,79.057,79.038,79.988,62.966,63.249,65.196,66.388,68.341,38.862,38.79,36.879,40.148,40.627,66.209,66.279,67.469,66.216,67.791,43.272,43.85,44.07,47.33,44.164,81.631,78.161,77.12,82.065,77.298,53.442,54.967,53.428,55.643,53.662,85.955,83.245,81.634,82.184,81.945,6.6196,4.41,3.7588,7.1003,7.4803
